year,state,table,sex,url,report_pdf,local_file,bytes,sha256
2019,AK,1,Both,https://ftp.cdc.gov/pub/Health_Statistics/NCHS/Publications/NVSR/70-18/AK1.xlsx,https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-18.pdf,data-raw/downloads/state/2019_AK_table1.xlsx,20660,58ea7d7c1b26def6bb91d22acfa782dc48f0c638b1d5cf2df71028141b040473
2019,AL,1,Both,https://ftp.cdc.gov/pub/Health_Statistics/NCHS/Publications/NVSR/70-18/AL1.xlsx,https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-18.pdf,data-raw/downloads/state/2019_AL_table1.xlsx,20743,259786f2ab663e22a8fec68df58c5d96ad8cf7640d12397485f82223b94516c0
2019,AR,1,Both,https://ftp.cdc.gov/pub/Health_Statistics/NCHS/Publications/NVSR/70-18/AR1.xlsx,https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-18.pdf,data-raw/downloads/state/2019_AR_table1.xlsx,20704,bf20a6441877abcfa94b84e5e0af9b63fbe9db13caa54a159cfc66785e7f3441
2019,AZ,1,Both,https://ftp.cdc.gov/pub/Health_Statistics/NCHS/Publications/NVSR/70-18/AZ1.xlsx,https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-18.pdf,data-raw/downloads/state/2019_AZ_table1.xlsx,20662,af853f13fdaa60c4ab0255de33389c7a489782932577820bb7d81b7580f19647
2019,CA,1,Both,https://ftp.cdc.gov/pub/Health_Statistics/NCHS/Publications/NVSR/70-18/CA1.xlsx,https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-18.pdf,data-raw/downloads/state/2019_CA_table1.xlsx,20739,7988935a01a4793c1b0b14d8f295cbe4dc9a3891d630ce78ee149cd6802d97fe
2019,CO,1,Both,https://ftp.cdc.gov/pub/Health_Statistics/NCHS/Publications/NVSR/70-18/CO1.xlsx,https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-18.pdf,data-raw/downloads/state/2019_CO_table1.xlsx,20700,fed0e7c90372596501366999ecf07fd616d91c996c0d3c28dc707887480cf4f2
2019,CT,1,Both,https://ftp.cdc.gov/pub/Health_Statistics/NCHS/Publications/NVSR/70-18/CT1.xlsx,https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-18.pdf,data-raw/downloads/state/2019_CT_table1.xlsx,20750,c401d603cd6400113b27a13bdf5dd6bf5a7dd7699a65cd78d70717009520081d
2019,DC,1,Both,https://ftp.cdc.gov/pub/Health_Statistics/NCHS/Publications/NVSR/70-18/DC1.xlsx,https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-18.pdf,data-raw/downloads/state/2019_DC_table1.xlsx,20694,168f24403c6943d1de547545855c5a778578e1570c79c5d56057dba5508ff28c
2019,DE,1,Both,https://ftp.cdc.gov/pub/Health_Statistics/NCHS/Publications/NVSR/70-18/DE1.xlsx,https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-18.pdf,data-raw/downloads/state/2019_DE_table1.xlsx,20738,b7798ee68ecb8fedb19042651e3251f28c837d0aa08f81f61046b167f4e62166
2019,FL,1,Both,https://ftp.cdc.gov/pub/Health_Statistics/NCHS/Publications/NVSR/70-18/FL1.xlsx,https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-18.pdf,data-raw/downloads/state/2019_FL_table1.xlsx,20691,df43586e2ea5c3ae4b68a86a786c2739c2b7cc251e9cd775e1e40d4bcec7f3d4
2019,GA,1,Both,https://ftp.cdc.gov/pub/Health_Statistics/NCHS/Publications/NVSR/70-18/GA1.xlsx,https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-18.pdf,data-raw/downloads/state/2019_GA_table1.xlsx,20761,970d7eded1bd9d20e26e4c01767c87049804e627f7cfc4ebfb3b882183ac5ca4
2019,HI,1,Both,https://ftp.cdc.gov/pub/Health_Statistics/NCHS/Publications/NVSR/70-18/HI1.xlsx,https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-18.pdf,data-raw/downloads/state/2019_HI_table1.xlsx,20763,31d0dee38c68a6a1d4325d4e2759984526437d068d214f5e041ae628719ee4f2
2019,IA,1,Both,https://ftp.cdc.gov/pub/Health_Statistics/NCHS/Publications/NVSR/70-18/IA1.xlsx,https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-18.pdf,data-raw/downloads/state/2019_IA_table1.xlsx,20701,566b5ae74eba4cbdab4785d866fd9c84901f6522a3007c1497244b8303c67e81
2019,ID,1,Both,https://ftp.cdc.gov/pub/Health_Statistics/NCHS/Publications/NVSR/70-18/ID1.xlsx,https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-18.pdf,data-raw/downloads/state/2019_ID_table1.xlsx,20731,0b2308774691ef81e7ea6f1933be2a89e8263257ac35d3f27903be4fb7cc14dc
2019,IL,1,Both,https://ftp.cdc.gov/pub/Health_Statistics/NCHS/Publications/NVSR/70-18/IL1.xlsx,https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-18.pdf,data-raw/downloads/state/2019_IL_table1.xlsx,20687,b73733e0a3479307d607cd08e321a2b19fb4edd94f85c5e2aa6c4977ca1a1c91
2019,IN,1,Both,https://ftp.cdc.gov/pub/Health_Statistics/NCHS/Publications/NVSR/70-18/IN1.xlsx,https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-18.pdf,data-raw/downloads/state/2019_IN_table1.xlsx,20732,cc03614f224cbf8dc5a53a6a1800fb954e83750ab004aff6f2bf92460cb7a091
2019,KS,1,Both,https://ftp.cdc.gov/pub/Health_Statistics/NCHS/Publications/NVSR/70-18/KS1.xlsx,https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-18.pdf,data-raw/downloads/state/2019_KS_table1.xlsx,20672,721e9737b0ab08cd1cde1f99bb265e79c00352c648207aa47dd280b77b978e5d
2019,KY,1,Both,https://ftp.cdc.gov/pub/Health_Statistics/NCHS/Publications/NVSR/70-18/KY1.xlsx,https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-18.pdf,data-raw/downloads/state/2019_KY_table1.xlsx,20738,4995abc898abbb303d8e0d970c5ac6f225b136bc5f34896dd68ce0bb15ce4e4e
2019,LA,1,Both,https://ftp.cdc.gov/pub/Health_Statistics/NCHS/Publications/NVSR/70-18/LA1.xlsx,https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-18.pdf,data-raw/downloads/state/2019_LA_table1.xlsx,20728,d41474310961a9c6199906c27b610a152899404d88b72d5b99ff4a8e97ce6c6e
2019,MA,1,Both,https://ftp.cdc.gov/pub/Health_Statistics/NCHS/Publications/NVSR/70-18/MA1.xlsx,https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-18.pdf,data-raw/downloads/state/2019_MA_table1.xlsx,20781,1e2a36c27e6c74ec3365e03471b0a072bbd4acd72e323296c8bb88dc825a30ac
