age,cause,mx_2005,mx_2023,from_year,to_year,change,age_band
42,Other unintentional injury,2.1219999113062364e-4,1.9175050920549488e-4,2005,2023,-2.0449481925128757e-5,40–49
42,Stroke,6.592202770149324e-5,6.429549064591831e-5,2005,2023,-1.626537055574926e-6,40–49
42,Suicide,1.3529095881221486e-4,1.8129965206870253e-4,2005,2023,4.600869325648767e-5,40–49
43,Alcohol-induced,1.1980300125888121e-4,1.8586568931896273e-4,2005,2023,6.606268806008152e-5,40–49
43,Alzheimer disease,2.1664195526018304e-7,6.808267008020613e-7,2005,2023,4.641847455418783e-7,40–49
43,Cancer,5.010928425168034e-4,3.5561848005227667e-4,2005,2023,-1.454743624645267e-4,40–49
43,Chronic lower respiratory disease,3.141308351272654e-5,2.314810782727008e-5,2005,2023,-8.264975685456457e-6,40–49
43,Diabetes,5.9359895741290154e-5,8.419556866585491e-5,2005,2023,2.483567292456476e-5,40–49
43,Drug overdose,2.250909915153302e-4,6.29537756008306e-4,2005,2023,4.044467644929758e-4,40–49
43,Heart disease,4.3046756510198373e-4,3.585687290890856e-4,2005,2023,-7.18988360128981e-5,40–49
43,Homicide,6.3909376801754e-5,9.304631577628171e-5,2005,2023,2.9136938974527716e-5,40–49
43,Other causes,7.023532189535134e-4,6.154673375250634e-4,2005,2023,-8.688588142844996e-5,40–49
43,Other unintentional injury,1.9974388274988876e-4,1.9244701409338265e-4,2005,2023,-7.296868656506107e-6,40–49
43,Stroke,7.560804238580389e-5,6.717490114580338e-5,2005,2023,-8.433141240000509e-6,40–49
43,Suicide,1.2998517315610984e-4,1.6793725286450844e-4,2005,2023,3.7952079708398605e-5,40–49
44,Alcohol-induced,1.3068420559829113e-4,1.8506300723867785e-4,2005,2023,5.437880164038672e-5,40–49
44,Cancer,5.840827965913705e-4,4.083754231516865e-4,2005,2023,-1.7570737343968406e-4,40–49
44,Chronic lower respiratory disease,3.8233230398177734e-5,2.359095265542552e-5,2005,2023,-1.4642277742752215e-5,40–49
44,Diabetes,6.912222444868291e-5,8.405708373340938e-5,2005,2023,1.4934859284726465e-5,40–49
44,Drug overdose,2.3609559788253254e-4,6.021418886515893e-4,2005,2023,3.660462907690568e-4,40–49
44,Heart disease,4.788874112585313e-4,4.1249811390700353e-4,2005,2023,-6.638929735152776e-5,40–49
44,Homicide,6.0913960295401816e-5,8.772169773813567e-5,2005,2023,2.6807737442733854e-5,40–49
44,Other causes,7.391757876981028e-4,6.225263040528792e-4,2005,2023,-1.1664948364522362e-4,40–49
44,Other unintentional injury,1.9656632577594202e-4,1.9743107950462912e-4,2005,2023,8.647537286871e-7,40–49
44,Stroke,9.029090568609205e-5,7.420843359570747e-5,2005,2023,-1.608247209038458e-5,40–49
44,Suicide,1.4234858097400636e-4,1.7613051060215754e-4,2005,2023,3.3781929628151186e-5,40–49
45,Alcohol-induced,1.3005322780954953e-4,1.9977597367349482e-4,2005,2023,6.97227458639453e-5,40–49
45,Alzheimer disease,6.524409421883755e-7,1.4135092476898218e-6,2005,2023,7.610683055014463e-7,40–49
45,Cancer,6.648373200899547e-4,4.5891933574996214e-4,2005,2023,-2.0591798433999256e-4,40–49
45,Chronic lower respiratory disease,5.328267694538401e-5,2.7327845455336556e-5,2005,2023,-2.595483149004745e-5,40–49
45,Diabetes,7.546566897978877e-5,9.658979859213783e-5,2005,2023,2.112412961234906e-5,40–49
45,Drug overdose,2.3466125887375243e-4,5.778896974305221e-4,2005,2023,3.432284385567697e-4,40–49
45,Heart disease,5.454406276694819e-4,4.5491439288150766e-4,2005,2023,-9.052623478797428e-5,40–49
45,Homicide,6.69839367313399e-5,7.821417837217015e-5,2005,2023,1.1230241640830256e-5,40–49
45,Other causes,7.89018579419809e-4,6.723592321511252e-4,2005,2023,-1.1665934726868372e-4,40–49
45,Other unintentional injury,2.1117338495497091e-4,1.705634492212385e-4,2005,2023,-4.0609935733732405e-5,40–49
45,Stroke,9.63437791298168e-5,8.386821536292944e-5,2005,2023,-1.2475563766887359e-5,40–49
45,Suicide,1.4027480257050075e-4,1.6702967610201394e-4,2005,2023,2.675487353151319e-5,40–49
46,Alcohol-induced,1.5505180590565318e-4,2.1257934738762852e-4,2005,2023,5.752754148197534e-5,40–49
46,Alzheimer disease,8.834860735364854e-7,7.271813479622413e-7,2005,2023,-1.5630472557424416e-7,40–49
46,Cancer,7.573684365391522e-4,5.000583736153679e-4,2005,2023,-2.573100629237843e-4,40–49
46,Chronic lower respiratory disease,5.168393530188439e-5,3.3207948223609016e-5,2005,2023,-1.8475987078275374e-5,40–49
46,Diabetes,7.995548965505193e-5,1.1537944054334228e-4,2005,2023,3.542395088829035e-5,40–49
46,Drug overdose,2.2727679241726087e-4,5.562937311911145e-4,2005,2023,3.2901693877385364e-4,40–49
46,Heart disease,6.22415938806454e-4,4.988464047020974e-4,2005,2023,-1.2356953410435658e-4,40–49
46,Homicide,5.610136566956682e-5,8.04747358411547e-5,2005,2023,2.4373370171587873e-5,40–49
46,Other causes,8.600736925877685e-4,7.136072961336127e-4,2005,2023,-1.464663964541558e-4,40–49
46,Other unintentional injury,2.1468711586936597e-4,1.8591603129567967e-4,2005,2023,-2.8771084573686297e-5,40–49
46,Stroke,1.0535571426922589e-4,9.114006227793423e-5,2005,2023,-1.4215651991291656e-5,40–49
46,Suicide,1.303141958466316e-4,1.633734095088502e-4,2005,2023,3.3059213662218584e-5,40–49
47,Alcohol-induced,1.6018387596589403e-4,2.2028909679694118e-4,2005,2023,6.0105220831047155e-5,40–49
47,Alzheimer disease,6.692919608602813e-7,1.5244920193559941e-6,2005,2023,8.552000584957128e-7,40–49
47,Cancer,8.54016542057719e-4,5.716845072584979e-4,2005,2023,-2.8233203479922106e-4,40–49
47,Chronic lower respiratory disease,5.7782205954270955e-5,3.480923444196187e-5,2005,2023,-2.2972971512309087e-5,40–49
47,Diabetes,1.0150928073047601e-4,1.1967262351944554e-4,2005,2023,1.8163342788969527e-5,40–49
47,Drug overdose,2.5031519336174527e-4,5.50087536984288e-4,2005,2023,2.997723436225427e-4,40–49
47,Heart disease,6.621528466111051e-4,5.632998011520399e-4,2005,2023,-9.88530454590652e-5,40–49
47,Homicide,4.729663190079322e-5,7.190520691295773e-5,2005,2023,2.4608575012164503e-5,40–49
47,Other causes,9.309851175566514e-4,7.546235495812172e-4,2005,2023,-1.7636156797543425e-4,40–49
47,Other unintentional injury,2.1082696767098864e-4,1.9310232245175929e-4,2005,2023,-1.7724645219229358e-5,40–49
47,Stroke,1.1400273066653461e-4,1.0112463728394762e-4,2005,2023,-1.287809338258699e-5,40–49
47,Suicide,1.4032821446037231e-4,1.610879900452834e-4,2005,2023,2.0759775584911096e-5,40–49
48,Alcohol-induced,1.6348670060301374e-4,2.3702795649482302e-4,2005,2023,7.354125589180928e-5,40–49
48,Alzheimer disease,8.970463681921193e-7,7.746011650157614e-7,2005,2023,-1.2244520317635782e-7,40–49
48,Cancer,9.681372928713447e-4,6.54796184826657e-4,2005,2023,-3.1334110804468764e-4,40–49
48,Chronic lower respiratory disease,7.490337174404196e-5,4.3119464852544056e-5,2005,2023,-3.17839068914979e-5,40–49
48,Diabetes,1.1527045831268732e-4,1.3581340426609684e-4,2005,2023,2.0542945953409524e-5,40–49
48,Drug overdose,2.2964387025718253e-4,5.32151000365828e-4,2005,2023,3.025071301086455e-4,40–49
48,Heart disease,7.458940551517472e-4,5.961846966737977e-4,2005,2023,-1.497093584779495e-4,40–49
48,Homicide,5.045885821080671e-5,6.40336963079696e-5,2005,2023,1.3574838097162893e-5,40–49
48,Other causes,9.975155614296365e-4,8.458644721972114e-4,2005,2023,-1.516510892324251e-4,40–49
48,Other unintentional injury,2.0295674080346698e-4,1.7557626407023924e-4,2005,2023,-2.7380476733227736e-5,40–49
48,Stroke,1.3164155453219352e-4,1.2109598213079738e-4,2005,2023,-1.054557240139614e-5,40–49
48,Suicide,1.3724809433339423e-4,1.6189164348829412e-4,2005,2023,2.4643549154899886e-5,40–49
49,Alcohol-induced,1.7920549840370052e-4,2.45453324917566e-4,2005,2023,6.62478265138655e-5,40–49
49,Alzheimer disease,1.5878968212986122e-6,2.8301746059677425e-6,2005,2023,1.2422777846691302e-6,40–49
49,Cancer,0.0011017735515781943,7.265830079320821e-4,2005,2023,-3.7519054364611214e-4,40–49
49,Chronic lower respiratory disease,8.778800997750899e-5,4.734110249982405e-5,2005,2023,-4.044690747768494e-5,40–49
49,Diabetes,1.2657806089780367e-4,1.409941530973021e-4,2005,2023,1.4416092199498421e-5,40–49
49,Drug overdose,2.2139818536963507e-4,5.397914839382112e-4,2005,2023,3.1839329856857615e-4,40–49
49,Heart disease,8.325116191665582e-4,6.774408852284605e-4,2005,2023,-1.5507073393809768e-4,40–49
49,Homicide,5.262743750589686e-5,5.943366672532259e-5,2005,2023,6.806229219425723e-6,40–49
49,Other causes,0.001054136646939236,8.94592464086349e-4,2005,2023,-1.5954418285288687e-4,40–49
49,Other unintentional injury,1.9803341785624122e-4,1.8627694679278594e-4,2005,2023,-1.1756471063455279e-5,40–49
49,Stroke,1.4268387151383243e-4,1.2427039406203816e-4,2005,2023,-1.8413477451794275e-5,40–49
49,Suicide,1.2952701213735823e-4,1.7752913437434021e-4,2005,2023,4.800212223698199e-5,40–49
50,Alcohol-induced,1.834265638186698e-4,2.4039674162305415e-4,2005,2023,5.697017780438435e-5,50–59
50,Alzheimer disease,2.3218552382110105e-6,2.8101638234363392e-6,2005,2023,4.883085852253287e-7,50–59
50,Cancer,0.0012563558693959778,8.169912643044922e-4,2005,2023,-4.393646050914855e-4,50–59
50,Chronic lower respiratory disease,8.75339424805551e-5,6.82103400779548e-5,2005,2023,-1.93236024026003e-5,50–59
50,Diabetes,1.3838257219737622e-4,1.72952809860582e-4,2005,2023,3.457023766320578e-5,50–59
50,Drug overdose,2.0943134248663312e-4,5.142599796888501e-4,2005,2023,3.04828637202217e-4,50–59
50,Heart disease,9.292064663320463e-4,7.635981516592017e-4,2005,2023,-1.6560831467284467e-4,50–59
50,Homicide,4.945551657389452e-5,6.182360411559947e-5,2005,2023,1.2368087541704951e-5,50–59
50,Other causes,0.001133529727294615,9.674627635775835e-4,2005,2023,-1.660669637170315e-4,50–59
50,Other unintentional injury,2.02233591248179e-4,1.972224065175322e-4,2005,2023,-5.011184730646819e-6,50–59
50,Stroke,1.564930430554221e-4,1.366761495944038e-4,2005,2023,-1.9816893461018306e-5,50–59
50,Suicide,1.2003991581550924e-4,1.591574601818945e-4,2005,2023,3.9117544366385273e-5,50–59
51,Alcohol-induced,1.8932076102005883e-4,2.4510645876238293e-4,2005,2023,5.5785697742324105e-5,50–59
51,Alzheimer disease,2.659678635019984e-6,2.6694762835507053e-6,2005,2023,9.79764853072145e-9,50–59
51,Cancer,0.0013772299550067115,9.034963821508432e-4,2005,2023,-4.7373357285586826e-4,50–59
51,Chronic lower respiratory disease,1.1484975923949928e-4,7.474533593941975e-5,2005,2023,-4.010442330007954e-5,50–59
51,Diabetes,1.62482185703039e-4,1.8055366863288408e-4,2005,2023,1.8071482929845077e-5,50–59
51,Drug overdose,1.9923410865967879e-4,5.402049279258064e-4,2005,2023,3.409708192661276e-4,50–59
51,Heart disease,0.0010302627876200136,8.60056722627609e-4,2005,2023,-1.7020606499240458e-4,50–59
51,Homicide,4.207128022667974e-5,5.9213837562397466e-5,2005,2023,1.7142557335717724e-5,50–59
51,Other causes,0.0011903270836548527,0.001049346859097568,2005,2023,-1.4098022455728463e-4,50–59
51,Other unintentional injury,2.147086025361587e-4,1.8346582457857575e-4,2005,2023,-3.124277795758294e-5,50–59
51,Stroke,1.8037456924771889e-4,1.4439439897387905e-4,2005,2023,-3.598017027383983e-5,50–59
51,Suicide,1.3080783104961919e-4,1.5701374140520967e-4,2005,2023,2.6205910355590482e-5,50–59
52,Alcohol-induced,2.108787511223296e-4,2.859141873427768e-4,2005,2023,7.503543622044718e-5,50–59
52,Alzheimer disease,3.9233256022758995e-6,3.6981624878613004e-6,2005,2023,-2.2516311441459913e-7,50–59
52,Cancer,0.0015433382087952818,0.0010070558724757303,2005,2023,-5.362823363195515e-4,50–59
52,Chronic lower respiratory disease,1.2554641927282878e-4,8.898703486416254e-5,2005,2023,-3.655938440866625e-5,50–59
52,Diabetes,1.6379884389501877e-4,1.950780712346836e-4,2005,2023,3.127922733966483e-5,50–59
52,Drug overdose,1.8782921320895866e-4,5.228277217213913e-4,2005,2023,3.3499850851243266e-4,50–59
52,Heart disease,0.0011362931775591573,9.176065673005852e-4,2005,2023,-2.1868661025857214e-4,50–59
52,Homicide,3.9478463872901236e-5,5.454789669595418e-5,2005,2023,1.5069432823052946e-5,50–59
52,Other causes,0.001274835612889525,0.0011461992360815119,2005,2023,-1.2863637680801308e-4,50–59
52,Other unintentional injury,2.0425813916848898e-4,1.950780712346836e-4,2005,2023,-9.180067933805381e-6,50–59
52,Stroke,1.8709358965853196e-4,1.5278033777976999e-4,2005,2023,-3.431325187876197e-5,50–59
52,Suicide,1.3069578412581588e-4,1.601766627554926e-4,2005,2023,2.9480878629676714e-5,50–59
53,Alcohol-induced,1.941889957934164e-4,2.8964497628364825e-4,2005,2023,9.545598049023185e-5,50–59
53,Alzheimer disease,1.2860198396914994e-6,3.478522533430523e-6,2005,2023,2.1925026937390236e-6,50–59
53,Cancer,0.0017109207947255708,0.0011295922173560052,2005,2023,-5.813285773695657e-4,50–59
53,Chronic lower respiratory disease,1.5226474901947352e-4,1.036599714962296e-4,2005,2023,-4.860477752324392e-5,50–59
53,Diabetes,1.908453442102185e-4,2.3074199471755804e-4,2005,2023,3.989665050733955e-5,50–59
53,Drug overdose,1.81843205332378e-4,5.352286671438431e-4,2005,2023,3.533854618114651e-4,50–59
53,Heart disease,0.0012168319723160968,0.0010001911791123897,2005,2023,-2.1664079320370708e-4,50–59
53,Homicide,4.218145074188118e-5,5.240973950368656e-5,2005,2023,1.0228288761805379e-5,50–59
53,Other causes,0.0013405470808944189,0.001228382257305432,2005,2023,-1.1216482358898682e-4,50–59
53,Other unintentional injury,2.085924179979612e-4,1.8992733032530658e-4,2005,2023,-1.866508767265463e-5,50–59
53,Stroke,1.995902791201207e-4,1.6882429362249473e-4,2005,2023,-3.076598549762598e-5,50–59
53,Suicide,1.3631810300729894e-4,1.7392612667152616e-4,2005,2023,3.760802366422722e-5,50–59
54,Alcohol-induced,2.0527825520771413e-4,3.123550551757946e-4,2005,2023,1.0707679996808047e-4,50–59
54,Alzheimer disease,4.798712459401109e-6,6.527543722713972e-6,2005,2023,1.7288312633128634e-6,50–59
54,Cancer,0.0018525696044654613,0.0012581236123334635,2005,2023,-5.944459921319977e-4,50–59
54,Chronic lower respiratory disease,1.516926327444017e-4,1.2160572194537514e-4,2005,2023,-3.0086910799026554e-5,50–59
54,Diabetes,2.0927718225721503e-4,2.400685524687028e-4,2005,2023,3.079137021148778e-5,50–59
54,Drug overdose,1.5089284733450155e-4,5.403355637135455e-4,2005,2023,3.89442716379044e-4,50–59
54,Heart disease,0.0013820291883075194,0.0011060560196820897,2005,2023,-2.759731686254297e-4,50–59
54,Homicide,3.3857582352441156e-5,4.883569748104528e-5,2005,2023,1.4978115128604124e-5,50–59
54,Other causes,0.0013964253256857225,0.0013519268332376495,2005,2023,-4.449849244807301e-5,50–59
54,Other unintentional injury,2.0367868438791372e-4,1.87848202686991e-4,2005,2023,-1.583048170092271e-5,50–59
54,Stroke,2.1434248985324953e-4,1.9244165938075267e-4,2005,2023,-2.190083047249686e-5,50–59
54,Suicide,1.375630905028318e-4,1.7044141942642042e-4,2005,2023,3.2878328923588635e-5,50–59
55,Alcohol-induced,2.1342494589413405e-4,3.207602392255561e-4,2005,2023,1.0733529333142205e-4,50–59
55,Alzheimer disease,6.728403086195904e-6,9.984754528421979e-6,2005,2023,3.2563514422260753e-6,50–59
55,Cancer,0.002066427155832486,0.0014180847618991317,2005,2023,-6.483423939333541e-4,50–59
55,Chronic lower respiratory disease,1.8570392517900693e-4,1.4902246133669805e-4,2005,2023,-3.668146384230888e-5,50–59
55,Diabetes,2.3468669964651312e-4,2.553600970643921e-4,2005,2023,2.0673397417878984e-5,50–59
55,Drug overdose,1.4102732868666613e-4,5.459164538414717e-4,2005,2023,4.0488912515480554e-4,50–59
55,Heart disease,0.0014495671608900453,0.0012231324297316923,2005,2023,-2.26434731158353e-4,50–59
55,Homicide,3.364201543097951e-5,4.5680251967530556e-5,2005,2023,1.2038236536551043e-5,50–59
55,Other causes,0.001441762213310058,0.0014542794970646613,2005,2023,1.2517283754603231e-5,50–59
55,Other unintentional injury,2.1019531241275998e-4,2.0368899237980837e-4,2005,2023,-6.506320032951618e-6,50–59
55,Stroke,2.1154099302999918e-4,1.9345461898817587e-4,2005,2023,-1.8086374041823315e-5,50–59
55,Suicide,1.2487916127979596e-4,1.7223701561527914e-4,2005,2023,4.735785433548318e-5,50–59
56,Alcohol-induced,1.916051768071018e-4,3.225459604804323e-4,2005,2023,1.309407836733305e-4,50–59
56,Alzheimer disease,1.1043526040755147e-5,1.3677739264783176e-5,2005,2023,2.634213224028029e-6,50–59
56,Cancer,0.002286838154889372,0.001598057318463576,2005,2023,-6.88780836425796e-4,50–59
56,Chronic lower respiratory disease,2.2335531417427287e-4,1.688579083779596e-4,2005,2023,-5.4497405796313276e-5,50–59
56,Diabetes,2.6697724203525566e-4,2.8524303521284183e-4,2005,2023,1.8265793177586168e-5,50–59
56,Drug overdose,1.1347223006875912e-4,5.660097193935728e-4,2005,2023,4.525374893248137e-4,50–59
56,Heart disease,0.0015507871442730415,0.001361805458435503,2005,2023,-1.889816858375384e-4,50–59
56,Homicide,2.8437079554944503e-5,4.526088265800978e-5,2005,2023,1.682380310306528e-5,50–59
56,Other causes,0.0015035760704488132,0.00153787526569853,2005,2023,3.429919524971679e-5,50–59
56,Other unintentional injury,2.0209652654581918e-4,2.1287536019371636e-4,2005,2023,1.0778833647897185e-5,50–59
56,Stroke,2.418532202925377e-4,2.1561090804667296e-4,2005,2023,-2.624231224586474e-5,50–59
56,Suicide,1.1595702342792905e-4,1.6015389248218848e-4,2005,2023,4.419686905425943e-5,50–59
57,Alcohol-induced,2.0009548430532936e-4,3.2847439918440676e-4,2005,2023,1.283789148790774e-4,50–59
57,Alzheimer disease,1.1786446335793373e-5,2.2106543324773537e-5,2005,2023,1.0320096988980164e-5,50–59
57,Cancer,0.002522299515859782,0.00177092635112588,2005,2023,-7.513731647339019e-4,50–59
57,Chronic lower respiratory disease,2.6450978404745593e-4,2.12174758214946e-4,2005,2023,-5.233502583250994e-5,50–59
57,Diabetes,2.9849860603904616e-4,3.2535064849721054e-4,2005,2023,2.6852042458164378e-5,50–59
57,Drug overdose,1.1073777487582611e-4,5.620348351809271e-4,2005,2023,4.51297060305101e-4,50–59
57,Heart disease,0.001693136721306876,0.0014679225344678428,2005,2023,-2.2521418683903323e-4,50–59
57,Homicide,3.1521891363168326e-5,4.4933952192746205e-5,2005,2023,1.3412060829577879e-5,50–59
57,Other causes,0.00154566909040788,0.0017171017239003444,2005,2023,1.7143263349246444e-4,50–59
57,Other unintentional injury,1.989990706926974e-4,2.1121360415734717e-4,2005,2023,1.2214533464649762e-5,50–59
57,Stroke,2.390181675537633e-4,2.45574861716506e-4,2005,2023,6.556694162742705e-6,50–59
57,Suicide,1.0717443063477231e-4,1.6291561276300496e-4,2005,2023,5.5741182128232655e-5,50–59
58,Alcohol-induced,1.9277512102798544e-4,3.4508654458655487e-4,2005,2023,1.5231142355856943e-4,50–59
58,Alzheimer disease,1.0633988288672465e-5,2.1272458227938316e-5,2005,2023,1.0638469939265852e-5,50–59
58,Cancer,0.0027822876025029187,0.0019707750744949962,2005,2023,-8.115125280079225e-4,50–59
58,Chronic lower respiratory disease,3.07840327638749e-4,2.6259667879154964e-4,2005,2023,-4.524364884719937e-5,50–59
58,Diabetes,3.122029895007685e-4,3.37759364530265e-4,2005,2023,2.5556375029496482e-5,50–59
58,Drug overdose,9.46152291325473e-5,5.561566023370984e-4,2005,2023,4.6154137320455113e-4,50–59
58,Heart disease,0.0018274099874534067,0.001619779513734014,2005,2023,-2.076304737193926e-4,50–59
58,Homicide,2.7811969370374137e-5,5.105389974705195e-5,2005,2023,2.3241930376677812e-5,50–59
58,Other causes,0.0016629921685285475,0.0018949033068153497,2005,2023,2.3191113828680216e-4,50–59
58,Other unintentional injury,2.0068244565289573e-4,2.2406989333428355e-4,2005,2023,2.3387447681387822e-5,50–59
58,Stroke,2.819370228330084e-4,2.711056620827249e-4,2005,2023,-1.0831360750283479e-5,50–59
58,Suicide,1.2242719850292144e-4,1.734887148811858e-4,2005,2023,5.106151637826437e-5,50–59
59,Alcohol-induced,1.7558379537152796e-4,3.743590410126556e-4,2005,2023,1.9877524564112766e-4,50–59
59,Alzheimer disease,1.6460980816080746e-5,2.038124941683419e-5,2005,2023,3.920268600753445e-6,50–59
59,Cancer,0.003108038940336246,0.002231629677526006,2005,2023,-8.7640926281024e-4,50–59
59,Chronic lower respiratory disease,3.7174381676315684e-4,3.2656852513869957e-4,2005,2023,-4.5175291624457276e-5,50–59
59,Diabetes,3.710579425624868e-4,3.6334848098287163e-4,2005,2023,-7.70946157961519e-6,50–59
59,Drug overdose,8.676308638475893e-5,5.242900712054589e-4,2005,2023,4.3752698482069996e-4,50–59
59,Heart disease,0.0020051532256588358,0.0017710602941524885,2005,2023,-2.340929315063473e-4,50–59
59,Homicide,2.1605037321105977e-5,4.966465375136608e-5,2005,2023,2.8059616430260105e-5,50–59
59,Other causes,0.0017705842490296853,0.002070922354538095,2005,2023,3.0033810550840956e-4,50–59
59,Other unintentional injury,1.872436567829185e-4,2.1927413165697478e-4,2005,2023,3.2030474874056287e-5,50–59
59,Stroke,3.1550213230821425e-4,2.9705085356949144e-4,2005,2023,-1.8451278738722808e-5,50–59
59,Suicide,1.210567964182605e-4,1.810885724047452e-4,2005,2023,6.00317759864847e-5,50–59
60,Alcohol-induced,1.753098994197506e-4,3.777865581751699e-4,2005,2023,2.024766587554193e-4,60–69
60,Alzheimer disease,1.7314557967382777e-5,3.307379239264743e-5,2005,2023,1.575923442526465e-5,60–69
60,Cancer,0.0034719295924179007,0.002489618076654988,2005,2023,-9.823115157629124e-4,60–69
60,Chronic lower respiratory disease,4.6063938592391266e-4,4.1179200669155385e-4,2005,2023,-4.8847379232358815e-5,60–69
60,Diabetes,4.050885124452262e-4,4.0154378933045183e-4,2005,2023,-3.54472311477435e-6,60–69
60,Drug overdose,7.466903123433822e-5,4.97271456044382e-4,2005,2023,4.226024248100438e-4,60–69
60,Heart disease,0.0022714535733460283,0.0019508879231043298,2005,2023,-3.2056565024169846e-4,60–69
60,Homicide,2.7414716781689394e-5,4.099286944440808e-5,2005,2023,1.3578152662718687e-5,60–69
60,Other causes,0.0018649221810701866,0.002226891049761282,2005,2023,3.6196886869109524e-4,60–69
60,Other unintentional injury,2.0885685548155476e-4,2.2243289954210067e-4,2005,2023,1.3576044060545909e-5,60–69
60,Stroke,3.30419481210888e-4,3.2724421346246225e-4,2005,2023,-3.175267748425762e-6,60–69
60,Suicide,1.1795542615279516e-4,1.7445260916966845e-4,2005,2023,5.649718301687329e-5,60–69
61,Alcohol-induced,2.0498136879982672e-4,3.6808647082817235e-4,2005,2023,1.6310510202834563e-4,60–69
61,Alzheimer disease,2.252948377799897e-5,3.7251002740359e-5,2005,2023,1.4721518962360028e-5,60–69
61,Cancer,0.0038495870396407094,0.002757505477855075,2005,2023,-0.0010920815617856345,60–69
61,Chronic lower respiratory disease,5.24456835487845e-4,4.577216961721612e-4,2005,2023,-6.673513931568378e-5,60–69
61,Diabetes,4.236281621863086e-4,4.0254364836300445e-4,2005,2023,-2.1084513823304153e-5,60–69
61,Drug overdose,7.497516732678347e-5,4.826333042547763e-4,2005,2023,4.0765813692799285e-4,60–69
61,Heart disease,0.00248230590937592,0.0021458905766118057,2005,2023,-3.3641533276411407e-4,60–69
61,Homicide,2.6592177574031575e-5,3.655254643897727e-5,2005,2023,9.960368864945695e-6,60–69
61,Other causes,0.0020830539099658068,0.002456703630726676,2005,2023,3.7364972076086916e-4,60–69
61,Other unintentional injury,2.0830539099658064e-4,2.3118903575735302e-4,2005,2023,2.288364476077238e-5,60–69
61,Stroke,3.8152388102742526e-4,3.5551425740330123e-4,2005,2023,-2.6009623624124035e-5,60–69
61,Suicide,1.2040347068242074e-4,1.4970246726281772e-4,2005,2023,2.9298996580396985e-5,60–69
62,Alcohol-induced,2.015596086691875e-4,3.8348207813384167e-4,2005,2023,1.8192246946465416e-4,60–69
62,Alzheimer disease,3.7457980372149887e-5,4.512915222456192e-5,2005,2023,7.671171852412036e-6,60–69
62,Cancer,0.004257723768967704,0.003010924463802824,2005,2023,-0.0012467993051648802,60–69
62,Chronic lower respiratory disease,6.271536142308524e-4,5.04752210265485e-4,2005,2023,-1.224014039653674e-4,60–69
62,Diabetes,4.6768964064655715e-4,4.4666289124822834e-4,2005,2023,-2.1026749398328818e-5,60–69
62,Drug overdose,5.7078827233752207e-5,4.6193737353961855e-4,2005,2023,4.0485854630586634e-4,60–69
62,Heart disease,0.0027126712642840736,0.0022944123854067027,2005,2023,-4.1825887887737096e-4,60–69
62,Homicide,2.497198691476659e-5,4.003765812743187e-5,2005,2023,1.5065671212665278e-5,60–69
62,Other causes,0.0022749480079352364,0.002628136680318591,2005,2023,3.5318867238335466e-4,60–69
62,Other unintentional injury,2.0798097673298464e-4,2.2402574027372284e-4,2005,2023,1.60447635407382e-5,60–69
62,Stroke,4.2773446158293066e-4,3.9806226577562316e-4,2005,2023,-2.96721958073075e-5,60–69
62,Suicide,1.0880651441434016e-4,1.5899347476037973e-4,2005,2023,5.018696034603957e-5,60–69
63,Alcohol-induced,1.8663156070418486e-4,3.8201257860467826e-4,2005,2023,1.953810179004934e-4,60–69
63,Alzheimer disease,3.9479753225885255e-5,5.7371852464438865e-5,2005,2023,1.789209923855361e-5,60–69
63,Cancer,0.004595602789647491,0.003298648297792778,2005,2023,-0.0012969544918547135,60–69
63,Chronic lower respiratory disease,7.174149096299755e-4,5.807150920181007e-4,2005,2023,-1.366998176118748e-4,60–69
63,Diabetes,5.204149288866694e-4,4.7296795446293504e-4,2005,2023,-4.7446974423734334e-5,60–69
63,Drug overdose,5.862145175964781e-5,4.1909438568535215e-4,2005,2023,3.604729339257043e-4,60–69
63,Heart disease,0.0029749389804555964,0.0024522968644860757,2005,2023,-5.226421159695207e-4,60–69
63,Homicide,2.592105009780345e-5,4.0813309679986994e-5,2005,2023,1.4892259582183543e-5,60–69
63,Other causes,0.002411056444481841,0.0028396734780772666,2005,2023,4.2861703359542555e-4,60–69
63,Other unintentional injury,2.2212346006886957e-4,2.2972062877021253e-4,2005,2023,7.597168701342963e-6,60–69
63,Stroke,4.841254587497445e-4,4.2305910719712237e-4,2005,2023,-6.106635155262211e-5,60–69
63,Suicide,1.1245747888585497e-4,1.5182551200955164e-4,2005,2023,3.936803312369666e-5,60–69
64,Alcohol-induced,1.9070643048892227e-4,3.527615906915667e-4,2005,2023,1.6205516020264445e-4,60–69
64,Alzheimer disease,6.029059797968171e-5,6.24356797684189e-5,2005,2023,2.1450817887371944e-6,60–69
64,Cancer,0.004896366223158406,0.0035787651368797955,2005,2023,-0.0013176010862786104,60–69
64,Chronic lower respiratory disease,7.84632959522808e-4,6.53173265269613e-4,2005,2023,-1.3145969425319497e-4,60–69
64,Diabetes,5.447533462844999e-4,5.009262615266224e-4,2005,2023,-4.3827084757877555e-5,60–69
64,Drug overdose,4.917318274938579e-5,4.03190408966059e-4,2005,2023,3.540172262166732e-4,60–69
64,Heart disease,0.0032214848594249784,0.0026753688780767498,2005,2023,-5.461159813482286e-4,60–69
